,comment
5334,"Excelente smartphone, rápido processador, bom de câmera , som excelente. Esse eu recomendo."
5335,"Aparelho funciona bem, câmera boa, mas a bateria tem dificuldade de durar até o final do dia."
5336,"Produto excelente,super recomendo, câmera maravilhoso, acabamento perfeito."
5337,Ótimo meu filho esta amando.
5338,"Um celular ótimo, recomendo dms."
5339,Muito bom principalmente a câmera.
5340,Muito bom produto índico a loja.
5341,Maravilhoso ótimo perfeito esse celular.
5342,Ameii! incrível muito bom câmera perfeita gostei muito comprem sem cisma.
5343,Muito bom até no momento nada ha reclamar.
5344,"Bom dia, por enquanto maravilhoso!!!!."
5345,"Bom , bonito, custo e benefícios ótimo."
5346,Muito bom! até o momento está sendo muito bom o celular. Eu aprovo!.
5347,Ótimo celular pro dia a dia e pra trabalho tbm.
5348,"Ótima aquisição, veio conforme descrito!."
5349,Excelente produto gostei muito bom.
5350,"Ótimo produto, lindo e funcional. Vou adquirir um pra mim, esse foi presente."
5351,Estou muito satisfeito. Excelente o produdo de otíma qualidade. Recomendo.
5352,"Muito bom , estou amando o celular, também já procurei saber se é original e é sim comprem sem medo, a câmera fantástica."
5353,"Produto de muita qualidade, celular top de linha!!!."
5354,"Eu amei o produto, super recomendo! superou todas as minhas espectativas."
5355,Ótimo aparelho. Estou gostando muito.
5356,Produto muito bom a câmera é perfeita eu amei !.
5357,"Sensacional, tudo conforme o descrito!."
5358,"A câmera e a velocidade deste celular é surpreendente!!!!. Estou usando a um mês, e não me arrependo da compra, pelo contrário estou muito satisfeito, sempre usei motorola mas agora virei cliente da xiaomi. Recomendo a quem interessar."
5359,"Muito bom, estou gostando bastante. Depois vou trocar por outro com uma configuração maior."
5360,"Aparelho sensacional, ainda vale a pena em 2022. Camera, processamento, tela. Muito bom."
5361,"Ótimo celular,câmera muito boa , tem o som bem potente , ótimo desempenho muito rápido, recomendo."
5362,Muito bom! produto excelente muito rápido câmera perfeita. As vezes acontece de travar mas é só reiniciar o celular pelos botões que volta ao normal.
5363,Exelente produto.
5364,"Produto muito bom, ótimo custo benefício. Único porém observado é o áudio em ligação e pra escutar áudios do wpp, por vezes fica baixo ou embolado."
5365,"Pow, smartphone filé. Tem uma excelente câmera,com rapidez em abrir os aplicativos,sem falar com uma tecnologia avançada. Graças a deus, só alegria!!."
5366,"Produto muito bom,preço bom para o que foi projetado. Recomendo!!."
5367,"Veio tudo certinho, podem comprar sem medo. Estou amando!!!! o celular é top."
5368,O produto er qualidade muito bom.
5369,"Ótimo produto, custo benefício excelente."
5370,Muito bom custo benefício até então nada a reclamar!!.
5371,"Ótimo custo benefício, boa câmera. Atendeu as minhas necessidades."
5372,Produto de ótima qualidade atende todas minhas necessidades ótimo produto tô gostando muito recomendo.
5373,Tô amando. ??ta muito lindo. Super recomendo.
5374,Produto bom mas hoje ele desligou sozinho quando está mechendo no zap espero que este acontecimento não aconteça más. Mas nós outros aquesetivo e muito bom.
5375,Nao veio versao global estou meio despcionado com isso.
5376,Espetacular. Melhor do que eu imaginava. Topzera.
5377,"Muito perfeito, tô apaixonada, top."
5378,Ótimo produto bom desempenho e durabilidade.
5379,"Rodou todos os aplicativos que eu queria. (em especial, jogos, como o free fire). Câmera é razoável, aquilo que você espera pelo preço. O som desse telefone é incrível e parece uma caixa de som no máximo, além de uma qualidade excelente. Microfone bom, tela infinita com um notch lindo, a tela, sem defeitos. Amei."
5380,"Uso a marca a muitos anos, fiquei meio decepcionado com esse pelo fato de vir sem fone de ouvido e não ter um simples desbloqueio por digital (algo que qualquer celular hoje tem), quanto ao restante das funções um bom celular, o desbloqueio por face é bacana e funciona bem, a cor é bonita e o design também. A versão com 2gb de ram é bem básica, para quem usa com apps mais pesados ou mais conteudo recomendo uma versão com mais memória ram."
5381,"Ele é perfeito. Demora descarregar a bateria, carrega rápido isso porque tem a bateria de 5000 amperes. E por conta disso o sistema é muito rápido sem contar que a memória de 32 gigas era tudo que eu precisava. Posso dizer que é custo benefício. Super recomendo!."
5382,Gostaria da minha nota fiscal. O aparelho veio sem nota.
5383,"Otimo custo benefício, o espaço interno é pouco. O meu já esta com a memoria cheia, porém é por causa dos backup e mesmo assim o celular tem memória expansiva. Rodas jogos básicos eu uso ele para trabalhar na ubereats e a bateria nunca me deixou na mão."
5384,Produto muito bom gostei pelo preço e pelos recursos que possui.
5385,"Ótimo,pena que veio um carregador que não se adequa em nenhuma tomada. Talvez seja de tomadas de fora do brasil."
5386,Deu defeito muito rapido em apenas 5 meses de uso.
5387,"Ele fica diminuindo a iluminação sozinho quando estou mexendo, tipo escurece e depois ascende."
5388,"Péssimo produto, em menos de 90 dias já apresenta defeitos operacionais, a tela está travando sozinha, várias listras coloridas na tela que inclusive só está funcionando no modo escuro. O sistema é lentissimo e está apresentando falha, mudando de app sozinho. Não indico!!!! dinheiro jogado fora."
5389,Tô com problema na bateria. Descarrega muito facil.
5390,"Celular maravilhoso, até agora não deu problema. Já faz um ano que estou com ele."
5391,O produto atendeu perfeitamente minhas expectativas.
5392,Por enquanto está dentro do que esperava!.
5393,Achei muito bom atende todas as espectativa de minha neta olha que ela tem bastante aplicativo de jogo e tictoc etc.
5394,Produto de ótima qualidade e marca boa.
5395,Veio funcionando legal. Muito bom.
5396,Excelente celular muito bom mesmo.
5397,Excelente produto. Custo benefício satisfatório. Recomendo.
5398,"Eu comprei para dar de presente, a pessoa pra quem eu dei tá super satisfeita, ficou muito feliz, disse que o celular é ótimo, e está muito grata. Porém essa pessoa não joga no celular, mas whats app, instagram, facebook, youtube, enfim, me disse que é sensacional."
5399,"O redmi 8a é um bom celular para uso básico, atende o esperado com um bom custo benefício que os aparelhos da xiaomi oferecem."
5400,"É um ótimo preço no que oferece , os celulares da xiaomi ja foram mais baratos e infelizmente estão caros comparado a antes mais são ótimos produtos."
5401,Ótimo custo benefício. Vale o que custa.
5402,Produto apresentou defeito com 2 meses de uso.
5403,"Excelente custo benefício, o produto super atendeu as nossas necessidades!."
5404,Muito satisfeito! muito bom.
5405,Excelente celular que mesmo sendo simples atende muito bem. Vale a pena quem quer algo em conta e ao mesmo tempo bom.
5406,Amei. Perfeito e super em conta.
5407,Muito top é o melhor no momento. Estou satisfeito cem por certo.
5408,Produto excelente. A única obervação que faço é quanto a memória ram poderia ser pelo menos de 3. Não deixa a desejar para outras marcas como sansung. Quem comprar não vai se arrepender.
5409,Muito bom já conhecido ótimo obrigado.
5410,Exelente pelo valor ele roda tudo muito bem camera boa estou usando no meu comercio todos falaram bem que manuseiam o celular vou ate comprar um pra uso pessoal vale a pena.
5411,Bom produto atendeu as expectativas.
5412,"Muito bom, totalmente recomendável."
5413,"Produto muito bom, superou as minhas expectativas. Um custo benefício muito bom, super indico ótima funcionalidade."
5414,O produto atendeu as minhas expectativas e necessidades.
5415,Ótimo! super recomendo. Tudo certo.
5416,Muito satisfeito com a compra superou minhas epequitativas.
5417,"Celular é bom ,mas o cabo usb veio errado de outro modelo de celular."
5418,"Muito bom, estou contente ate agora."
5419,O mesmo compre o que promete compacto e não perde em nada para modelos mais avançado.
5420,"Atende bem minhas expectativas, possui bateria de longa duração, bom ajuste de foco, não precisa ficar movendo muito para conseguir foco, comprei para fazer minhas gravações do canal ""oficina caseira"". À noite, se tiver pouca luz, as imagens não ficam muito boas, mas valeu o custo benefício."
5421,"Produto excelente ,gostei muito de otima qualidade."
5422,Ótimo xegou mad rápido do q esperava.
5423,"Gostei, esperei que fosse maior mas me enganei e do tamanho do meu motoeplus."
5424,Muito bom do jeito que imaginei.
5425,Estou gostando do celular muito bom recomendo supriu todas minhas expectativas.
5426,Bom aparelho e bom preço compraria novamente.
5427,"Tudo certo, de acordo com o esperado."
5428,Muito bom e muito bonito adorei.
5429,Muitas funções e barato para quem não gosta de gastar muito.
5430,Muito bom rápido superou o que o eu pensava ou esperava excelente aparelho.
5431,Produto de boa qualidade e bem apresentável.
5432,Ótimo minha esposa gostou muito.
5433,"Celular maravilhoso e lindo, quem puder compre."
5434,"Produto muito bom, superou minhas espectativa, aparelho ótimo."
5435,Produto maravilhoso!!!! minha filha amou. Ótimo!!!!.
5436,Meu sobrinho gostou muito do produto.
5437,"Para jogo não serve! esquenta, se abrir uma xhamada ja era o jogo!."
5438,Produto me atendeu muito bem! aprovadíssimo!!.
5439,Muito bom amei não tem nada a reclamar.
5440,Gostei muito bom. Indico a todos.
5441,Adorei o celular! lindo e muito bom!.
5442,"Ótimo celular, amei. Bateria duradoura e telefone lindo!."
5443,Ótimo produto vale a pena o investimento.
5444,Muito bom recomento bateria muito boa.
5445,Gostei muito do produto! atendou todas as minhas necessidades!.
5446,Não comprei pra mim mas a dona amou.
5447,"O aparelho é excelente, rápido tem um ótimo espaço de memória. Pena que vem sem fone de ouvido e o carregador não segue o padrão do brasil."
5448,Muito top gosto muito delaaaaaa.
5449,Muito bom satisfeita com a compra.
5450,Perfeito maravilhoso ótimo top incrível.
5451,"Muito bom,o meu filho amou!a bateria dura muito. Pena que não vem com fone de ouvidos."
5452,Muito bom o celular e compensou o custo-beneficio.
5453,"Ele é excelentemente, excewlente."
5454,Veio conforme descrição do produto.
5455,Otimo recomendo super fácil de manusear.
5456,"Ótimo produto,bateria super boa,recomendo."
5457,"Supriu as necessidades, nada a reclamar."
5458,"Aparelho muito bom, gostei muito o único ponto negativo e carregador que não e do padrão convencionais."
5459,Melhor custo-benefício atual!. Recomendo demais!!!.
5460,Produto excelente atendeu minhas expectativas.
5461,Exelente produto de muita qualidade.
5462,"O produto é incrível: rápido, leve e potente!."
5463,"Produto excelente, conforme o prometido!! comprarei outro de presente para familiares posteriormente."
5464,Já fiz alguns testes no produto. Tudo parece estar funcionando de acordo com o que ele oferece. Qualquer coisa eu atualizo o comentário. Mas por hora está perfeito.
5465,E um produto muito bom gostei recomendo.
5466,"Perfeito, não me arrependi em nada."
5467,Muito top. Impossível um melhor custo benefício.
5468,"Não comprei pra mim , comprei pra minha sobrinha , pesquisei mto antes ,e baseado em todas as opiniões em relação a esse celular, cheguei a conclusão que ele tem um ótimo custo benefício."
5469,"Material de excelente qualidade, cor muito bonita e ótima."
5470,Super satisfeita produto bom.
5471,"Produto excelente de muita qualidade,super recomendo estou amando!."
5472,Como eu esperava produto bom excelente de bateria.
5473,Único problema é o 4g da vivo que não funciona bem.
5474,Pensa num aparelho perfeito. Ótimo custo benefício. Estou amando. Super recomendo.
5475,"Celular top, rápido sem nenhum travamento."
5476,"Excelente produto, recomendo a todos!."
5477,Pelo valor não tenho o que reclamar.
5478,Produto muito bom mas pode ser melhor.
5479,Ótimo. Superou as minhas expectativas.
5480,"Ótimo telefone, qualidade em seus produtos."
5481,"O produto é excelente, possui uma configuração excelente, e o melhor é que o preço é muito mais em conta do que outras marcas famosas no brasil."
5482,Muito bom ótimo gostei perfeito.
5483,E bom so que nao vem fone de ouvido.
